energy,heating,price,area,rooms,fee,zipcode,construction_year,level,price_per_area,heating_raw,heating_clean,energy_clean
Gas,Fußbodenheizung,538440,77.7,3,3.57,10317,2024,1,6929.729729729729,Fußbodenheizung,fußbodenheizung,gas
Fernwärme,Zentralheizung,792000,87.97,2,3.57,10243,2023,1,9003.06922814596,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,985000,111.88,3,3.57,10243,2023,2,8804.075795495173,Zentralheizung,zentralheizung,fernwärme
na,na,329000,43.0,2,3.57,10179,1997,1,7651.162790697675,na,missing,missing
Gas,Fußbodenheizung,406245,56.07,2,3.57,10317,2024,2,7245.318352059925,Fußbodenheizung,fußbodenheizung,gas
na,na,249000,62.45,2,3.57,10315,1965,3,3987.189751801441,na,missing,missing
Fernwärme,Zentralheizung,1045000,106.08,3,3.57,10243,2023,1,9851.05580693816,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,877000,79.66,3,3.57,10243,2022,5,11009.289480291238,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,1070000,121.56,3,3.57,10243,2023,1,8802.237578150707,Zentralheizung,zentralheizung,fernwärme
Fernwärme,"Fußbodenheizung, ",575000,58.0,2,3.57,10117,2018,1,9913.793103448275,"Fußbodenheizung, ",fußbodenheizung,fernwärme
Fernwärme,Zentralheizung,1045000,124.18,4,3.57,10243,2023,1,8415.203736511516,Zentralheizung,zentralheizung,fernwärme
na,na,425000,48.0,1,3.57,10623,1897,4,8854.166666666666,na,missing,missing
Fernwärme,Zentralheizung,775000,87.97,2,3.57,10243,2023,1,8809.821530067069,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,1188000,134.92,4,3.57,10243,2023,1,8805.217906907797,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,810000,87.97,2,3.57,10243,2023,1,9207.684437876547,Zentralheizung,zentralheizung,fernwärme
Fernwärme,"Fußbodenheizung, ",669000,106.0,4,3.57,12489,2017,2,6311.320754716981,"Fußbodenheizung, ",fußbodenheizung,fernwärme
Fernwärme,Zentralheizung,1030000,111.88,3,3.57,10243,2023,4,9206.292456203077,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,2611000,200.8,4,3.57,10243,2023,1,13002.988047808763,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,1242000,134.92,4,3.57,10243,2023,1,9205.455084494515,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,1017000,111.19,3,3.57,10243,2023,1,9146.505980753664,Zentralheizung,zentralheizung,fernwärme
na,na,395000,84.0,3,3.57,13595,1999,1,4702.380952380952,na,missing,missing
na,na,425000,48.5,1,3.57,10623,1897,3,8762.886597938144,na,missing,missing
na,na,850000,96.86,3,3.57,10623,1897,3,8775.552343588684,na,missing,missing
na,na,990000,119.81,3,3.57,10623,1897,2,8263.08321509056,na,missing,missing
Fernwärme,Zentralheizung,175000,51.76,2,3.57,12435,1928,2,3380.9891808346215,Zentralheizung,zentralheizung,fernwärme
na,na,1875000,205.56,8,3.57,10623,1897,1,9121.424401634558,na,missing,missing
Öl,"Ofen, ",540000,100.3,3,3.57,10587,1918,4,5383.848454636091,"Ofen, ",other,öl
Gas,"Etagenheizung, ",235000,60.1,2,3.57,13629,1919,3,3910.149750415974,"Etagenheizung, ",etagenheizung,gas
"Holz, ",Heizungsart,299000,67.89,2,3.57,12047,1909,4,4404.1832375902195,Heizungsart,other,other
Öl,Zentralheizung,189000,43.0,1,3.57,12347,1959,10,4395.3488372093025,Zentralheizung,zentralheizung,öl
na,na,249000,41.0,1,3.57,12159,1956,8,6073.170731707317,na,missing,missing
Öl,Zentralheizung,289000,62.0,2,3.57,12103,1970,1,4661.290322580645,Zentralheizung,zentralheizung,öl
na,na,200010,52.6,2,3.57,13403,1967,1,3802.4714828897336,na,missing,missing
Fernwärme,Zentralheizung,345000,71.0,3,3.57,12167,1962,2,4859.154929577465,Zentralheizung,zentralheizung,fernwärme
na,na,200000,52.77,2,3.57,13403,1967,2,3790.0322152738295,na,missing,missing
na,na,249500,52.7,2,3.57,13403,1967,2,4734.345351043643,na,missing,missing
na,na,199000,72.74,3,3.57,12487,1950,1,2735.7712400329942,na,missing,missing
na,na,199000,68.86,3,3.57,12487,1950,1,2889.9215800174265,na,missing,missing
na,na,249900,52.7,2,3.57,13403,1967,2,4741.935483870968,na,missing,missing
na,na,1250000,164.43,6,2.97,10787,1880,3,7602.01909627197,na,missing,missing
na,na,239000,58.0,2,3.57,12169,1930,3,4120.689655172414,na,missing,missing
Fernwärme,Fußbodenheizung,690000,70.0,2,3.57,10405,2020,1,9857.142857142857,Fußbodenheizung,fußbodenheizung,fernwärme
na,na,178000,54.8,3,3.57,12437,1965,1,3248.175182481752,na,missing,missing
Fernwärme,Zentralheizung,349000,47.67,2,3.57,10117,1973,21,7321.166352003356,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,169000,47.98,2,2.94,13053,1927,1,3522.3009587328056,Zentralheizung,zentralheizung,gas
Gas,Fußbodenheizung,639000,78.0,3,3.57,13359,2019,2,8192.307692307691,Fußbodenheizung,fußbodenheizung,gas
Gas,Zentralheizung,535150,97.3,4,3.57,12555,1938,1,5500.0,Zentralheizung,zentralheizung,gas
Elektro,Etagenheizung,299000,70.0,3,3.57,13585,1969,4,4271.428571428572,Etagenheizung,etagenheizung,other
Gas,Zentralheizung,202000,48.03,2,1.9,77933,1960,1,4205.7047678534245,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,275000,66.69,3,2.98,13057,1988,6,4123.556755135703,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,315000,82.64,3,3.57,12353,1968,1,3811.7134559535334,Zentralheizung,zentralheizung,fernwärme
na,na,2590000,250.0,7,3.57,10623,1898,1,10360.0,na,missing,missing
Gas,Etagenheizung,495000,57.0,3,3.57,10435,1900,4,8684.21052631579,Etagenheizung,etagenheizung,gas
Gas,Zentralheizung,585000,95.71,4,3.57,14163,1976,1,6112.213979730436,Zentralheizung,zentralheizung,gas
Fernwärme,"Etagenheizung, ",799000,82.0,2,3.57,10117,2015,1,9743.90243902439,"Etagenheizung, ",etagenheizung,fernwärme
na,na,194700,22.0,1,3.57,13088,2024,24,8850.0,na,missing,missing
Öl,Zentralheizung,220000,54.0,2,3.57,13403,1969,3,4074.074074074074,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,347000,69.0,3,3.57,13467,1967,1,5028.985507246377,Zentralheizung,zentralheizung,gas
na,na,888200,114.95,4,3.57,12557,2014,3,7726.837755545889,na,missing,missing
Öl,Zentralheizung,359000,60.0,2,2.38,14165,1972,1,5983.333333333333,Zentralheizung,zentralheizung,öl
na,na,289500,69.67,3,3.0,13409,1974,1,4155.303573991675,na,missing,missing
na,na,249900,53.31,2,3.57,10715,1930,3,4687.675858187957,na,missing,missing
Gas,Zentralheizung,610500,111.0,3,3.57,12167,1905,1,5500.0,Zentralheizung,zentralheizung,gas
na,na,191250,22.5,1,3.57,13088,2024,24,8500.0,na,missing,missing
na,na,279840,31.8,2,3.57,13088,2024,1,8800.0,na,missing,missing
Fernwärme,"Fußbodenheizung, ",299000,54.0,2,3.57,12555,2014,1,5537.037037037037,"Fußbodenheizung, ",fußbodenheizung,fernwärme
na,na,191165,22.1,1,3.57,13088,2024,1,8650.0,na,missing,missing
na,na,204850,24.1,1,3.57,13088,2024,24,8500.0,na,missing,missing
na,na,196875,22.5,3,3.57,13088,2024,24,8750.0,na,missing,missing
na,na,520000,71.79,3,3.57,13403,2022,3,7243.348655801643,na,missing,missing
Gas,Etagenheizung,2300000,237.0,5,3.57,10717,1909,4,9704.64135021097,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,299000,77.0,2,2.38,10318,1900,3,3883.116883116883,Etagenheizung,etagenheizung,gas
Gas,Zentralheizung,898000,157.35,3,3.57,14163,1910,1,5707.022561169368,Zentralheizung,zentralheizung,gas
na,na,435000,54.0,2,3.57,10707,1956,1,8055.555555555556,na,missing,missing
na,na,779000,108.0,3,3.57,14197,2022,1,7212.962962962963,na,missing,missing
na,na,335000,84.0,3,3.57,13407,1964,2,3988.095238095238,na,missing,missing
Fernwärme,Zentralheizung,625000,76.0,3,3.57,10249,2014,2,8223.684210526315,Zentralheizung,zentralheizung,fernwärme
na,na,249800,48.6,2,3.57,13403,1967,2,5139.917695473251,na,missing,missing
Gas,Zentralheizung,615000,189.0,2,3.57,12169,1909,4,3253.968253968254,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,360000,90.39,3,3.57,12247,1972,1,3982.7414537006302,Zentralheizung,zentralheizung,öl
Fernwärme,Zentralheizung,252500,55.77,2,3.57,10247,1956,1,4527.5237582929885,Zentralheizung,zentralheizung,fernwärme
Öl,Zentralheizung,350000,75.0,3,3.57,10777,1950,4,4666.666666666667,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,229000,54.69,2,2.94,12359,1957,1,4187.237154872921,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,330000,75.0,3,3.57,10777,1961,3,4400.0,Zentralheizung,zentralheizung,öl
Fernwärme,Zentralheizung,735000,97.97,4,3.57,12167,2024,1,7502.296621414719,Zentralheizung,zentralheizung,fernwärme
na,na,260000,45.82,2,3.57,12059,1958,1,5674.378000872981,na,missing,missing
na,na,660000,108.0,3,3.57,13187,1904,1,6111.111111111111,na,missing,missing
Gas,Zentralheizung,1650000,195.0,6,3.57,10435,1910,1,8461.538461538461,Zentralheizung,zentralheizung,gas
Gas,Etagenheizung,678000,98.5,3,3.57,10317,1958,2,6883.248730964467,Etagenheizung,etagenheizung,gas
na,na,215000,66.0,3,3.57,12439,1930,3,3257.5757575757575,na,missing,missing
na,na,175000,61.0,3,3.57,13595,1956,1,2868.852459016394,na,missing,missing
Gas,Zentralheizung,370000,80.0,3,3.57,13403,1984,2,4625.0,Zentralheizung,zentralheizung,gas
na,na,598000,90.0,3,3.57,10405,1914,1,6644.444444444444,na,missing,missing
Gas,Zentralheizung,550000,77.0,2,3.57,10247,1900,5,7142.857142857143,Zentralheizung,zentralheizung,gas
na,na,320000,78.0,3,3.57,12157,1956,1,4102.5641025641025,na,missing,missing
Gas,"Etagenheizung, offener ",1900000,176.61,4,3.57,10969,1910,5,10758.16771417247,"Etagenheizung, offener ",etagenheizung,gas
Fernwärme,Zentralheizung,895000,119.6,4,3.57,14195,1970,2,7483.277591973245,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,275000,59.0,2,3.57,12683,1979,1,4661.016949152542,Zentralheizung,zentralheizung,fernwärme
"Fernwärme, ",Heizungsart,199000,55.37,2,3.57,12489,1930,1,3594.0039732707246,Heizungsart,other,fernwärme
"Fernwärme, ",Heizungsart,310000,85.79,4,3.57,12489,1930,2,3613.474763958503,Heizungsart,other,fernwärme
"Fernwärme, ",Heizungsart,220000,60.19,2,3.57,12489,1930,1,3655.092208007975,Heizungsart,other,fernwärme
"Fernwärme, ",Heizungsart,170000,48.25,2,3.57,12489,1930,1,3523.316062176166,Heizungsart,other,fernwärme
Gas,Zentralheizung,329000,54.0,2,3.48,10551,1904,1,6092.592592592592,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,219000,63.67,2,3.57,12249,1970,1,3439.6104915972983,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,400000,85.0,3,3.57,13053,1996,1,4705.882352941177,Zentralheizung,zentralheizung,gas
Gas,Etagenheizung,828750,170.86,5,3.57,12555,1900,3,4850.462366850053,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,456000,182.3,6,7.14,10713,1908,1,2501.3713658804168,Etagenheizung,etagenheizung,gas
Öl,Zentralheizung,889000,156.0,5,3.57,10717,1905,2,5698.717948717948,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,229000,47.0,1,3.57,12159,1905,1,4872.340425531915,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,729000,120.0,4,3.57,10717,1905,3,6075.0,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,699000,124.0,4,3.57,10717,1905,2,5637.096774193548,Zentralheizung,zentralheizung,öl
Fernwärme,Zentralheizung,369000,79.0,3,3.57,12157,1926,3,4670.886075949367,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,399000,88.0,3,3.57,12157,1926,3,4534.090909090909,Zentralheizung,zentralheizung,fernwärme
Öl,Zentralheizung,239000,38.0,2,3.57,10781,1956,4,6289.473684210527,Zentralheizung,zentralheizung,öl
na,na,395000,101.0,3,3.57,13156,1907,2,3910.891089108911,na,missing,missing
na,na,295000,60.86,3,3.57,14169,1925,1,4847.190272757148,na,missing,missing
Fernwärme,"Kamin, ",1500000,217.0,3,3.57,14052,1910,3,6912.442396313364,"Kamin, ",other,fernwärme
Gas,Zentralheizung,179000,33.18,1,3.57,10247,1900,3,5394.816154309825,Zentralheizung,zentralheizung,gas
Gas,Etagenheizung,660000,82.0,3,2.97,10439,1911,1,8048.780487804878,Etagenheizung,etagenheizung,gas
na,na,375000,84.27,3,3.57,12203,1910,1,4449.9822000712,na,missing,missing
na,na,214347,24.22,1,3.57,10405,2024,1,8850.0,na,missing,missing
Fernwärme,Zentralheizung,535000,59.45,3,3.57,10179,1986,1,8999.158957106813,Zentralheizung,zentralheizung,fernwärme
na,na,267750,31.5,3,3.57,13088,2024,24,8500.0,na,missing,missing
Gas,Zentralheizung,399900,98.12,4,3.57,12279,1973,2,4075.621687729311,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,299000,63.0,2,3.57,12207,1985,3,4746.0317460317465,Zentralheizung,zentralheizung,gas
na,na,199000,26.0,1,2.99,10785,1930,4,7653.846153846154,na,missing,missing
Öl,Zentralheizung,1280000,182.77,4,3.57,12161,1904,1,7003.337528040706,Zentralheizung,zentralheizung,öl
Fernwärme,Zentralheizung,217000,50.0,2,3.57,13599,1960,2,4340.0,Zentralheizung,zentralheizung,fernwärme
Gas,"Fußbodenheizung, ",448000,67.74,2,3.57,13187,1906,1,6613.5222911130795,"Fußbodenheizung, ",fußbodenheizung,gas
Gas,Etagenheizung,429000,63.78,3,3.57,12165,1905,1,6726.246472248354,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,435000,91.0,3,3.57,12103,1912,2,4780.219780219781,Etagenheizung,etagenheizung,gas
Fernwärme,Zentralheizung,689000,108.01,3,3.57,10247,1908,1,6379.038977872419,Zentralheizung,zentralheizung,fernwärme
na,na,215000,36.0,1,3.57,13347,1955,1,5972.222222222223,na,missing,missing
na,na,458490,53.94,2,3.57,13088,2024,1,8500.0,na,missing,missing
na,na,1117200,114.0,4,3.57,13088,2024,1,9800.0,na,missing,missing
na,na,272475,31.5,1,3.57,13088,2024,24,8650.0,na,missing,missing
na,na,198000,22.5,1,3.57,13088,2024,24,8800.0,na,missing,missing
na,na,194625,22.5,3,3.57,13088,2024,24,8650.0,na,missing,missing
na,na,214170,24.2,1,3.57,13088,2024,24,8850.0,na,missing,missing
Gas,Zentralheizung,439900,78.0,3,3.57,10409,1999,5,5639.74358974359,Zentralheizung,zentralheizung,gas
na,na,830000,89.0,3,3.57,10245,1996,6,9325.842696629214,na,missing,missing
Gas,Zentralheizung,230000,52.32,2,3.57,14193,1958,1,4396.024464831804,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,499500,85.0,3,3.57,14089,1938,1,5876.470588235294,Zentralheizung,zentralheizung,gas
na,na,649000,82.0,3,3.57,10247,1955,1,7914.634146341464,na,missing,missing
Gas,Kamin,950000,155.0,5,3.57,10247,1918,2,6129.032258064516,Kamin,other,gas
Fernwärme,Zentralheizung,580000,61.0,2,3.57,10243,2021,1,9508.196721311477,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,835000,92.4,3,3.57,10243,2021,1,9036.796536796535,Zentralheizung,zentralheizung,fernwärme
na,na,269000,73.48,2,3.57,13349,1929,3,3660.860097985846,na,missing,missing
Fernwärme,Zentralheizung,1730000,150.0,3,3.57,10781,2021,1,11533.333333333334,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,1350000,125.0,4,3.57,10245,2022,5,10800.0,Zentralheizung,zentralheizung,gas
na,na,211750,24.2,1,3.57,13088,2024,1,8750.0,na,missing,missing
na,na,212960,24.2,2,3.57,13088,2024,24,8800.0,na,missing,missing
na,na,214347,24.22,1,3.57,13088,2024,1,8850.0,na,missing,missing
na,na,1990000,230.0,8,3.57,13088,2024,1,8652.173913043478,na,missing,missing
na,na,194625,22.5,1,3.57,13088,2024,24,8650.0,na,missing,missing
na,na,212960,24.2,1,3.57,13088,2024,24,8800.0,na,missing,missing
Luft-/,"Wärmepumpe, ",835000,93.0,2,3.57,10179,2011,6,8978.494623655914,"Wärmepumpe, ",other,other
na,na,320000,50.2,2,3.57,10407,1926,1,6374.501992031872,na,missing,missing
na,na,140000,35.0,1,3.57,12489,1956,1,4000.0,na,missing,missing
na,na,137000,32.0,1,3.57,12489,1956,1,4281.25,na,missing,missing
Erdwärme,Fußbodenheizung,543000,76.0,3,3.57,12589,2023,1,7144.736842105263,Fußbodenheizung,fußbodenheizung,other
Gas,Etagenheizung,660000,120.0,3,3.57,12157,1911,3,5500.0,Etagenheizung,etagenheizung,gas
Gas,Zentralheizung,359000,69.08,4,3.57,10963,1989,1,5196.873190503764,Zentralheizung,zentralheizung,gas
Fernwärme,Fußbodenheizung,355000,73.59,2,3.57,10318,2018,1,4824.025003397201,Fußbodenheizung,fußbodenheizung,fernwärme
Gas,Fußbodenheizung,718000,80.0,3,2.38,10785,2014,1,8975.0,Fußbodenheizung,fußbodenheizung,gas
Gas,Zentralheizung,239000,59.76,3,3.57,12627,1956,1,3999.330655957162,Zentralheizung,zentralheizung,gas
Gas,Etagenheizung,195000,48.98,2,3.57,13409,1956,1,3981.216823193141,Etagenheizung,etagenheizung,gas
na,na,1073800,118.75,4,3.57,13088,2024,1,9042.526315789471,na,missing,missing
na,na,204850,24.1,3,3.57,13088,2024,24,8500.0,na,missing,missing
na,na,198240,22.4,3,3.57,13088,2024,24,8850.0,na,missing,missing
Gas,Zentralheizung,299000,67.0,3,3.57,13403,1956,1,4462.686567164179,Zentralheizung,zentralheizung,gas
na,na,969000,106.0,3,3.57,10585,2016,1,9141.509433962265,na,missing,missing
na,na,649000,94.0,3,3.57,10407,1905,1,6904.255319148936,na,missing,missing
na,na,558000,62.0,2,3.57,10627,1956,3,9000.0,na,missing,missing
na,na,1550000,105.0,2,3.57,10243,2014,5,14761.90476190476,na,missing,missing
Öl,Zentralheizung,340000,68.37,3,3.57,12205,1968,1,4972.941348544683,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,650000,138.0,5,3.57,12587,2015,1,4710.144927536232,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,250000,58.9,2,3.57,12247,1956,3,4244.4821731748725,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,550000,111.75,3,3.57,10551,1954,5,4921.700223713647,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,399000,90.49,4,3.57,12279,1970,2,4409.326997458283,Zentralheizung,zentralheizung,gas
Gas,"Fußbodenheizung, ",1280000,158.21,3,3.57,12555,2014,1,8090.512609822387,"Fußbodenheizung, ",fußbodenheizung,gas
Fernwärme,Fertighaus,365000,54.0,3,3.57,10178,1966,3,6759.259259259259,Fertighaus,other,fernwärme
Solar,"Fußbodenheizung, ",1107000,128.0,4,2.38,13156,2023,1,8648.4375,"Fußbodenheizung, ",fußbodenheizung,other
Fernwärme,Zentralheizung,211000,28.62,1,3.57,10713,1956,1,7372.46680642907,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,275000,37.21,1,3.57,10713,1956,1,7390.486428379468,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,214000,28.52,1,3.57,10713,1956,2,7503.506311360449,Zentralheizung,zentralheizung,fernwärme
Fernwärme,Zentralheizung,272000,37.16,1,3.57,10713,1956,1,7319.698600645856,Zentralheizung,zentralheizung,fernwärme
Solar,"Fußbodenheizung, ",805000,92.71,3,2.38,13156,2023,3,8682.989968719665,"Fußbodenheizung, ",fußbodenheizung,other
Solar,"Fußbodenheizung, ",1007000,116.11,4,2.38,13156,2023,3,8672.81026612695,"Fußbodenheizung, ",fußbodenheizung,other
Solar,"Fußbodenheizung, ",776000,96.21,3,2.38,13156,2023,1,8065.689637251846,"Fußbodenheizung, ",fußbodenheizung,other
Solar,"Fußbodenheizung, ",938000,115.96,4,2.38,13156,2023,1,8088.996205588134,"Fußbodenheizung, ",fußbodenheizung,other
Solar,"Fußbodenheizung, ",805000,89.28,3,2.38,13156,2023,4,9016.5770609319,"Fußbodenheizung, ",fußbodenheizung,other
Solar,"Fußbodenheizung, ",1356000,153.9,5,2.38,13156,2023,4,8810.916179337231,"Fußbodenheizung, ",fußbodenheizung,other
Solar,"Fußbodenheizung, ",805000,92.83,3,2.38,13156,2023,1,8671.765593019498,"Fußbodenheizung, ",fußbodenheizung,other
Solar,"Fußbodenheizung, ",1007000,122.54,4,2.38,13156,2023,1,8217.724824547086,"Fußbodenheizung, ",fußbodenheizung,other
Solar,"Fußbodenheizung, ",574000,76.03,2,2.38,13156,2023,1,7549.651453373668,"Fußbodenheizung, ",fußbodenheizung,other
na,na,1290000,149.99,5,3.57,10557,1902,3,8600.573371558103,na,missing,missing
Gas,Zentralheizung,299000,54.22,2,3.57,10627,1903,4,5514.570269273331,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,235000,66.0,3,3.57,13437,1963,1,3560.6060606060605,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,689000,98.0,2,3.57,10961,1897,2,7030.6122448979595,Zentralheizung,zentralheizung,gas
Gas,Fußbodenheizung,517000,94.0,3,3.57,13505,1999,1,5500.0,Fußbodenheizung,fußbodenheizung,gas
na,na,349900,68.83,2,3.57,10589,1904,5,5083.539154438472,na,missing,missing
na,na,669900,144.66,4,3.57,10589,1904,4,4630.858564910825,na,missing,missing
Gas,Etagenheizung,575000,73.0,2,3.57,10437,1900,2,7876.712328767123,Etagenheizung,etagenheizung,gas
na,na,189900,45.56,2,3.57,10589,1904,1,4168.129938542581,na,missing,missing
Gas,Zentralheizung,212900,41.2,3,3.57,10961,1976,5,5167.475728155339,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,200900,42.06,3,3.57,10961,1976,2,4776.5097479790775,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,456900,97.74,3,3.57,10961,1976,5,4674.647022713321,Zentralheizung,zentralheizung,gas
na,na,269900,59.36,2,3.57,10967,1900,4,4546.832884097035,na,missing,missing
Gas,Zentralheizung,695000,112.0,4,3.57,10405,1925,1,6205.357142857143,Zentralheizung,zentralheizung,gas
na,na,739000,78.0,3,3.57,10587,1956,1,9474.358974358976,na,missing,missing
Fernwärme,Zentralheizung,915000,137.0,4,3.57,10367,2019,1,6678.832116788321,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,325000,62.71,2,3.57,14197,1904,4,5182.586509328656,Zentralheizung,zentralheizung,gas
Gas,"Etagenheizung, offener ",1100000,128.0,5,3.57,10715,1907,3,8593.75,"Etagenheizung, offener ",etagenheizung,gas
na,na,340000,95.0,3,3.57,12305,1982,3,3578.9473684210525,na,missing,missing
